0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
5.95,7214.50,6628.82,7193.13,6023.40,7495.57,8388.13,7853.95,9525.34,5307.75,6239.91,5849.03,6331.50,5091.35,7157.76,5502.61,9447.90,17689.86,34174.19,66757.21,133823.11,264316.29
5.79,7292.74,6694.24,7200.22,8099.14,7549.98,8552.28,7859.58,9574.56,5265.72,6622.15,6709.95,7266.94,7281.89,8058.17,5512.29,9392.29,17539.57,34170.24,66871.06,132067.10,261358.10
5.73,7206.17,6667.59,7223.50,5938.18,7546.98,8381.72,7876.79,9460.53,4533.61,6113.12,6063.73,6611.13,6632.92,7451.68,5486.02,9370.72,17604.33,34239.34,66944.86,131885.37,261372.81
6.04,7184.12,6670.38,7228.41,5950.12,8122.27,7855.09,8404.31,9144.61,4945.25,5919.67,6146.60,4569.96,6267.23,6804.42,5443.84,9380.98,17596.46,34256.35,66777.85,132250.33,261743.93
6.06,7218.51,6688.63,7221.64,5965.97,7550.53,8400.99,7889.94,9556.32,5800.20,6556.64,5918.31,5944.34,5550.71,7541.70,5474.71,9332.98,17511.62,34234.87,66593.44,132231.57,261107.61
