0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304
699.53,699.72,700.30,698.03,697.32,696.96,706.63,716.96,733.78,1042.18,1441.67,1768.22,1288.33,1477.24,2136.61,4287.60,6548.81,12457.77,32780.77,60536.75,106181.88,207784.86,386291.55,820522.31
673.49,679.25,678.64,680.12,677.81,682.11,691.69,696.46,717.24,1037.98,1443.54,1736.62,1290.56,1493.23,2156.36,4230.21,6516.69,12431.63,32165.71,59260.27,107781.57,207382.05,381103.24,808376.74
661.49,666.95,664.41,664.94,665.27,666.40,670.50,681.98,706.98,1046.79,1457.54,1758.65,1294.00,1494.48,2158.61,4342.56,6607.63,12706.20,32653.91,60431.01,105570.62,210761.79,392957.68,823103.27
700.64,702.31,698.30,698.44,703.94,701.75,706.39,717.84,737.68,1048.80,1445.11,1759.29,1287.86,1494.51,2150.68,4302.06,6499.23,12550.37,32474.51,62223.30,106198.25,204058.40,380909.25,808756.08
669.00,672.52,670.53,668.32,672.57,671.23,678.66,688.74,706.26,1046.24,1447.80,1742.87,1287.92,1497.13,2140.88,4239.45,6561.10,12578.04,32261.41,60147.56,109034.94,208737.72,389999.26,816482.54
