0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
5.40,280.26,272.75,272.93,273.04,262.25,205.36,212.71,199.56,3571.56,3749.97,5890.07,4124.35,4409.89,5378.08,32038.49,60295.66,50462.49,83114.72,116322.67,193906.75,352929.86

5.51,236.96,195.84,193.79,205.80,202.13,203.76,215.32,211.26,3601.54,3746.19,5983.99,4132.76,4555.75,5421.67,33654.59,50454.06,58457.24,73584.50,113199.71,186117.85,347826.38
5.55,235.10,209.33,204.91,213.10,206.77,214.04,224.32,219.29,3569.38,3749.29,5893.50,4071.34,4334.94,5381.51,37613.74,47237.98,53299.91,68283.01,113132.41,191140.23,351623.89
5.48,213.63,213.11,210.07,218.94,211.93,214.28,227.54,225.56,3585.32,3765.95,5946.79,4116.41,4352.49,5405.50,34661.65,47338.27,58143.90,78334.49,117705.56,191144.30,352399.12
