0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304
573.50,577.41,578.74,574.73,574.15,575.84,584.65,591.17,614.72,969.91,1305.03,1632.99,1102.08,1218.59,1619.11,2839.97,4305.66,8098.13,18159.91,38807.89,76010.54,149386.56,295737.93,571875.11
550.53,549.69,550.48,554.48,550.86,548.25,554.12,568.06,588.66,982.84,1300.53,1647.60,1108.23,1229.13,1662.65,2857.23,4410.57,8892.41,18187.78,38802.78,75289.40,150329.42,291804.91,575162.48
583.91,587.92,585.83,590.97,587.95,589.79,593.68,604.34,619.35,976.47,1309.82,1628.01,1106.67,1210.81,1607.81,2844.51,4243.91,7843.44,17953.76,39225.61,75667.05,150359.36,295757.62,577244.24
584.43,588.90,588.38,587.36,589.42,590.34,595.95,603.31,623.32,977.60,1316.26,1635.78,1108.85,1212.20,1615.72,2853.87,4270.61,7815.86,17957.29,38919.97,75532.62,150107.67,295981.16,573474.14
583.07,586.73,581.48,581.46,580.87,582.98,586.47,593.96,621.60,985.23,1313.11,1629.54,1099.95,1206.26,1632.10,2846.83,4249.12,7810.23,18167.23,39329.93,75638.76,150531.11,293223.17,571301.25
