0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
5.55,1932.24,1909.97,1907.41,1899.58,1877.69,2021.32,2650.91,3246.20,4974.45,6254.92,5810.18,6193.15,8047.27,12080.75,18246.87,30574.28,55842.66,96634.74,183144.98,353195.77,687427.45
5.57,1946.98,1946.55,1941.53,1955.97,1953.72,1994.32,2688.90,3249.06,5008.72,5517.17,5788.89,6236.92,8239.56,11562.17,18315.23,29536.33,56014.19,95997.99,180355.37,355172.85,686018.48
5.50,1887.09,1905.95,1909.61,1915.98,1930.02,1964.56,2763.00,3305.95,4785.09,5317.31,5648.70,6073.13,7978.61,11500.16,18615.81,30010.48,53395.74,92890.61,174728.33,349671.14,680146.62
5.50,1991.35,1971.05,1986.29,1987.52,2012.47,2032.29,2712.28,3454.50,4985.98,5493.12,5800.86,6253.97,8266.50,11871.48,19124.22,30559.73,54453.95,94276.28,176709.20,344163.22,678509.84
5.55,2105.28,2110.76,2119.71,2107.67,2135.91,2156.07,2984.30,3535.33,4969.39,5606.69,5973.32,6714.04,8275.23,11847.42,18651.74,30336.03,56027.03,96226.92,180855.72,352703.25,685818.87
