0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304
685.46,685.28,683.74,684.31,686.75,684.55,695.74,703.03,723.84,882.80,1337.24,1737.28,1198.82,1227.20,1640.00,3713.75,4650.88,8754.24,30866.23,54861.88,93127.47,171961.31,330918.20,683924.47
689.18,690.98,688.30,686.15,687.43,687.08,691.35,705.75,723.45,866.58,1347.56,1742.69,1202.20,1240.00,1654.43,3818.19,4636.67,8791.54,30199.21,54791.35,93120.30,175451.91,328068.47,705540.79
682.28,683.14,681.37,679.05,681.40,682.06,688.96,701.95,715.82,868.81,1333.00,1726.04,1204.46,1242.12,1648.05,3714.22,4632.15,8693.03,30816.65,54991.29,93736.68,174847.92,335974.31,715234.18
686.22,687.83,688.02,682.93,680.92,686.03,692.12,697.23,715.59,868.12,1334.18,1727.25,1202.11,1240.69,1646.28,3685.93,4688.94,8743.49,30667.67,54909.96,92544.14,177212.39,334735.32,695836.33
645.47,650.24,650.73,649.69,651.29,653.08,656.31,665.12,681.90,871.78,1341.72,1727.94,1211.20,1268.81,1661.90,3641.51,4615.75,8651.90,29579.41,52436.28,94028.99,174508.94,334410.64,702603.93
