0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304
621.72,627.18,628.84,632.46,633.70,633.96,641.37,654.34,672.23,1022.29,1390.21,1715.19,1205.91,1318.78,1787.36,3600.81,5249.83,9180.68,24910.30,51004.92,89725.48,155448.18,299052.00,602701.43
629.03,623.78,628.57,620.79,624.35,623.77,636.13,648.57,668.53,1023.46,1389.81,1712.73,1203.14,1333.63,1786.72,3657.04,5272.74,9374.59,25119.58,50711.77,86075.94,153488.18,301277.64,595997.77
621.60,624.09,624.11,622.32,631.99,630.77,634.12,636.89,658.65,1025.87,1393.50,1719.49,1203.25,1333.08,1810.57,3607.57,5268.79,9260.01,25090.84,50384.66,88435.60,156109.88,297528.19,622057.68
627.18,625.97,627.16,624.35,625.66,622.41,626.03,633.45,653.59,1020.45,1377.45,1704.38,1201.73,1318.30,1752.47,3536.38,5301.16,9184.79,25172.14,51678.32,89204.98,157332.12,304834.10,629057.94
632.08,623.52,624.25,620.19,621.57,621.81,630.98,636.66,660.89,1022.25,1383.81,1711.07,1197.18,1323.54,1791.06,3563.42,5363.72,9522.79,25189.84,50505.52,88124.60,154740.51,309707.68,637921.78
