0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
17.73,1593.53,1555.24,1539.92,1556.03,1547.22,1517.91,1566.47,1573.08,2304.10,3465.77,3543.99,3364.49,3750.28,4356.72,6595.91,11268.57,20879.65,45294.13,76372.49,155654.44,305155.39
17.79,1595.45,1539.07,1579.08,1549.61,1580.21,1587.01,1609.51,1644.26,2219.13,3624.62,3575.80,3387.77,3903.83,5034.70,6864.67,11344.89,23897.99,46474.12,80407.04,151500.25,305663.11
17.27,1643.26,1567.87,1582.52,1560.66,1616.16,1582.18,1568.80,1587.97,2191.39,3357.35,3307.93,3203.28,3627.88,4237.35,6476.65,11128.36,22961.19,43268.80,79319.68,152500.61,302870.87
18.26,1518.64,1614.03,1557.44,1599.03,1549.85,1559.95,1609.23,1562.69,2251.46,3466.52,3538.90,3466.67,3991.51,5051.25,6733.84,11480.06,24184.98,44509.61,78050.85,150712.05,310059.61
17.74,1611.91,1595.82,1595.31,1635.80,1574.72,1525.10,1589.51,1650.52,2244.89,3546.66,3482.44,3351.47,3861.92,4677.84,6680.71,11317.74,22938.48,40266.49,78691.48,152393.16,305205.94
