0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
5.70,317.15,329.74,327.72,328.82,351.09,362.92,1337.87,2514.08,4392.94,4801.67,5146.01,5780.93,8872.30,14630.78,25775.11,52528.92,99847.91,198345.91,391007.60,778481.35,1544884.83
6.03,359.99,345.55,361.26,378.39,371.81,384.15,1320.78,2483.91,4392.58,4793.13,5104.13,5800.21,9059.02,14037.80,24894.44,50450.16,99896.50,200696.66,389330.79,773737.37,1534635.16
5.57,330.23,342.12,345.22,344.52,363.58,373.93,1347.05,2463.83,4407.99,4755.60,5047.33,5755.45,8754.82,13746.28,25271.35,50644.95,98464.92,198208.51,391994.83,771621.30,1546201.31
5.61,334.56,336.41,342.79,351.63,366.77,379.46,1330.72,2473.78,4404.94,4679.73,5108.43,5752.90,8967.49,14128.97,24633.17,51482.24,97330.77,196035.65,383900.83,771351.59,1545258.68
5.61,468.51,478.26,482.92,479.19,500.88,498.11,1325.88,2510.84,4379.65,4792.98,5121.28,5851.82,9075.32,14625.90,27064.01,50481.27,98786.78,194738.85,382525.58,763228.08,1543215.35
