0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
31.62,26420.10,26104.56,25933.69,25828.25,26400.01,26104.81,26465.30,27080.84,39626.23,48499.68,65940.77,76964.39,89317.30,152238.00,270065.13,433332.23,748684.45,1422752.71,2962010.25,6318602.17,13143390.82
33.11,26128.15,26014.51,26349.60,25954.04,25970.67,26152.72,26585.52,26870.46,38504.08,47767.50,69295.64,75677.33,90861.11,153621.97,279527.75,422318.64,744169.49,1408201.06,2814489.68,6152431.28,12810443.69
31.44,26072.81,26103.00,25893.95,26343.02,26123.19,26110.98,26501.87,27103.69,39151.36,49206.59,66540.19,76460.75,89576.91,150290.39,268555.48,439298.41,755214.06,1385469.05,2786614.82,6153139.51,12802237.96
31.45,26567.57,26343.36,26115.11,26225.11,26817.92,26583.65,26860.77,27136.71,40246.83,49326.60,66279.56,76226.41,84822.05,151767.89,271434.81,418030.15,768082.68,1470787.79,3090123.72,6561430.03,13825019.89
31.73,26540.44,26060.43,26211.70,26324.20,26437.61,26503.92,26658.34,27197.57,40029.91,47148.88,64122.72,74804.30,96958.85,151602.45,274464.43,424524.57,763034.99,1478302.40,3146166.87,6643892.50,13979305.95
