0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
7.62,4650.85,4430.23,4490.55,4458.52,4735.44,7322.21,9101.40,10816.38,12873.76,21052.55,31769.45,33133.80,38906.64,83134.92,160591.55,261207.96,392157.70,839774.21,1839540.43,3881536.26,7880765.84
7.51,4404.49,4341.96,4478.86,4430.42,4538.40,7520.94,9422.32,11091.55,12160.55,20960.23,30917.97,32976.88,38513.12,77417.93,150693.71,255769.03,390924.46,834964.40,1819890.38,3870219.24,7882176.93
7.23,4479.81,4374.26,4855.78,4538.69,4647.17,7574.21,9271.52,10842.48,12431.88,19360.66,29186.03,30941.55,37019.65,95228.87,152611.65,254955.82,392264.72,841699.52,1813339.20,3892413.83,7960186.43
7.53,4449.75,4371.73,4469.38,4595.08,4703.58,7614.57,9382.62,11205.37,12161.10,20566.65,31042.96,32837.01,38553.65,87011.95,156711.52,251690.66,394280.53,837065.09,1810371.10,3857376.84,7828562.80
7.71,4892.96,4700.39,4659.36,4628.63,4992.75,7756.38,9224.97,11530.43,12809.02,19566.63,28654.85,31349.34,36479.05,83143.46,152762.30,256822.41,399667.44,826115.29,1822676.77,3847890.33,7901981.31
