0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576,2097152,4194304
16.97,17.34,17.54,17.61,17.62,18.25,17.65,17.51,17.62,18.53,20.55,21.81,26.63,37.11,58.65,125.56,230.69,443.45,812.78,1526.97,2903.69,5651.52,11136.12,22150.63
16.78,17.12,17.31,17.06,17.52,18.25,17.75,17.72,17.80,18.68,20.56,21.83,26.09,36.65,58.34,123.12,226.86,440.66,814.11,1518.01,2873.88,5586.16,11024.00,21872.21
16.62,18.20,17.30,17.09,17.08,17.05,18.03,17.28,17.84,19.13,20.15,22.74,26.11,35.14,57.50,133.72,229.30,437.73,809.34,1506.15,2880.52,5618.13,11089.12,21870.22
16.66,17.49,18.17,17.09,17.10,17.07,17.34,18.05,17.85,18.97,20.10,22.93,26.08,35.70,58.32,135.07,231.25,442.93,824.26,1526.68,2904.86,5657.92,11162.72,22176.45
16.46,17.46,18.13,17.08,16.90,17.09,17.14,18.05,17.41,18.90,20.39,22.89,26.46,36.58,57.29,133.28,230.53,440.48,816.26,1524.55,2901.53,5662.00,11167.13,22198.07
