0,1,2,4,8,16,32,64,128,256,512,1024,2048,4096,8192,16384,32768,65536,131072,262144,524288,1048576
5.62,142.14,141.17,142.99,142.44,154.24,216.22,997.25,2109.37,4032.90,4317.38,4302.44,4158.71,5460.41,8237.20,13293.27,23139.78,42679.64,82451.58,160611.17,316366.02,628135.43
5.62,159.59,154.32,158.20,154.46,163.53,170.11,1016.60,2057.56,3974.24,4150.96,4290.02,4068.01,5440.61,8130.33,13200.30,23093.01,42811.03,82268.75,160378.40,316224.97,628013.43
5.57,151.10,153.52,150.88,154.28,156.42,164.46,1001.41,2134.62,4060.12,4220.65,4491.88,4254.21,5507.75,8225.35,13431.85,23091.44,43022.89,82384.03,160621.19,316236.13,628159.73
5.75,186.42,183.10,187.41,152.08,149.72,223.62,1019.39,2111.94,3965.68,4210.94,4332.25,4204.57,5511.94,8227.72,13404.05,23275.29,43094.82,82460.54,160537.27,316264.31,628512.77
5.78,182.85,147.83,150.29,144.97,152.28,154.23,977.63,2111.60,4014.86,4324.16,4364.24,4173.64,5488.94,8216.93,13427.99,23201.14,42940.52,82268.38,160568.88,316217.42,628209.28
